,Tempo,MFCC average,MFCC variance,Spectral centroid average,Spectral centroid variance,Spectral bandwidth average,Spectral bandwidth variance,Spectral roll-off average,Spectral roll-off variance,Spectral contrast average,Spectral contrast variance,Spectral flatness average,Spectral flatness variance,Zero crossing rate average,Zero crossing rate variance,Genre
blues43_0,0.1755897749179129,0.3872424005525243,-0.480640285797604,-0.015977573233478565,-0.25232874132350597,0.2803005293494038,0.05443989475574055,0.2861912566231576,-0.043107198172246425,0.597010007081661,1.0131247050817358,-0.5133798199969254,-0.42176758071823484,-0.2953224412675903,-0.4024488346107429,blues
blues43_1,0.1755897749179129,0.46869321834171135,-0.3622450458355873,-0.13888340113193817,-0.3770415765176808,0.2166506191376328,-0.001505675872539348,0.17266736976146177,-0.14082844200227537,0.64182515442688,0.824503998409334,-0.536648544930114,-0.41408936640343386,-0.47456850495598174,-0.5473737047647118,blues
blues43_2,0.1755897749179129,0.5628091552213524,-0.3969343362080795,-0.08182627262082766,-0.3630070814503005,0.22026652169185426,0.0028626055242626956,0.1824100913951099,-0.11646822853236706,0.7938060637976573,0.8650573928685077,-0.5170994997401922,-0.421046133317715,-0.3598113387200548,-0.48503797429916706,blues
blues43_3,0.1755897749179129,0.4500173889125721,-0.2117011986381521,-0.31177285740410854,-0.5167740180273854,0.21577248892341597,0.014443222656076466,0.07396936364662496,-0.1690249584882292,0.3692460331904158,0.5655817446806911,-0.5739997794859292,-0.42571641163875407,-0.7761781176567414,-0.7081175697659436,blues
blues43_4,0.1755897749179129,0.5325773624477078,-0.4779778026073682,-0.06097030531115322,-0.33538074701533666,0.15142455607074062,-0.07018955009246719,0.10044415069459549,-0.20161395942110386,1.036972902860852,1.1981814461785572,-0.5384296893445456,-0.42595852358012415,-0.19842373894157725,-0.41006776912391324,blues
blues43_5,0.1755897749179129,0.468259985717784,-0.5064667073257558,-0.11217393933654052,-0.41155156954162153,0.14689756932176773,-0.10347721016795512,0.12289477011127217,-0.23695965137465433,1.0658884237545034,1.1982084532176895,-0.5659919987415472,-0.42857279484222266,-0.2979681396246136,-0.4978577632597131,blues
blues43_6,0.1755897749179129,0.4930304609628125,-0.4865470121927738,0.21084976242427814,-0.176687520710782,0.40074241821340884,0.13040104191244012,0.5123918371610208,0.06495404097465596,0.7222937378176626,0.9313849953429705,-0.47189498739729513,-0.4221189590822711,-0.1610532496486115,-0.44794410487622677,blues
blues43_7,0.1755897749179129,0.4689230211933734,-0.36268363266540204,0.055129660056531006,-0.32613646570483956,0.4646253833045546,0.2425781264037186,0.49015301604072326,0.09353023064481415,0.6508912368955572,0.8433556442634704,-0.5268184639356576,-0.4266673566642757,-0.29829885191924116,-0.48803686034851096,blues
blues44_0,-0.6422415572796749,0.7848999427763378,-0.3621037176829431,-0.18560692034779086,-0.4055543848486431,0.1892099356229224,0.005803297059494316,0.24870295816323226,-0.11065318411501554,1.2814671009017988,1.2847426529796258,-0.636795590485141,-0.43251033593965493,-0.6177669285299181,-0.6805251703992146,blues
blues44_1,0.39080854654885744,0.7114142701937674,-0.3882116287488915,-0.00951959611311777,-0.373321091503813,0.48863849776343327,0.14070045202507628,0.5270059196114993,0.005512762991512773,0.864453406976358,0.9968751128448127,-0.5840710687850782,-0.4286144612383723,-0.6432317752162745,-0.646636237233804,blues
blues44_2,0.1755897749179129,0.7359685532575405,-0.3449053261157353,0.21053244399514576,-0.18084915867191506,0.407322915194923,0.2513615907306112,0.5721189567412424,0.1993813266480183,1.4914191507539583,1.4426380691111926,-0.5599126544140514,-0.42644764064498325,-0.17395102913910454,-0.5553154504026985,blues
blues44_3,0.39080854654885744,0.9015505886811724,-0.5102636842495673,0.08721721614052019,-0.28724975299697203,0.008883876473155439,-0.20663334053590096,0.2444669922355563,-0.1829111484960441,1.6830369757552914,1.4865262452578034,-0.590407612219209,-0.43112296005780293,0.05258689268109575,-0.4125610900868278,blues
blues44_4,0.39080854654885744,0.7954405522522622,-0.5174677163731678,0.20785488199234162,-0.2140432926125412,0.11534123773325426,-0.1138071057223835,0.3431649983503902,-0.11174180471228744,1.3862009214807587,1.2626682247338066,-0.5525664526111612,-0.4281025623235321,0.010917143557963634,-0.45898354504225053,blues
blues44_5,0.39080854654885744,0.806516900473683,-0.5350539513969867,-0.055712846041126966,-0.4078050922788421,0.08938165589732192,-0.14689581624446177,0.2417136143825673,-0.1981180746030368,0.9674235499097962,1.0052794370480094,-0.5831754686138175,-0.4289143924513366,-0.3895754452365772,-0.6438223865466486,blues
blues44_6,0.39080854654885744,0.8225764511546394,-0.5243416989743231,0.11313338940232603,-0.324662428930514,0.2634579904799322,-0.03534281007049363,0.4391096266122363,-0.07215029365724786,1.2040844328341198,1.1675837851122568,-0.5518632389826711,-0.42799698605600023,-0.27184186834899843,-0.5894507114194357,blues
blues44_7,0.39080854654885744,0.6488230927372943,-0.6040255167083984,0.191478225206339,-0.19270807081843372,0.3129835565681506,0.06562063912168872,0.4920592007081768,0.05745650164796837,0.7467595003292428,0.9957150621212334,-0.514818245443481,-0.42546941422713164,-0.2010694372986024,-0.5159666943056649,blues
blues45_0,0.1755897749179129,0.5660002511185415,-0.18350751591514108,-0.38190450715158963,-0.5704306012503131,0.21064036606569245,0.03722448900072302,0.15868868220013244,-0.18525487753450479,1.3013591157399382,0.9388547931690164,-0.6810474053420855,-0.4357341402458048,-1.0943233450889034,-0.8492876501443296,blues
blues45_1,0.1755897749179129,0.548269176793674,-0.15343704381750686,-0.5579875131123918,-0.7211285907752821,0.05747295974033287,-0.16593475068773225,-0.03976632151145906,-0.3960630174231553,1.2283172711069055,0.9047236372474264,-0.6991390718148471,-0.43622755351920006,-1.1773321310405387,-0.8910219338596762,blues
blues45_2,0.1755897749179129,0.5446255341760164,-0.0868292899317605,-0.6842115062695213,-0.767320164407352,0.07705547556658376,-0.10964770247978207,-0.08530295523396862,-0.3142949149280325,0.7334468435073581,0.6135603758453145,-0.7101531565391888,-0.43683669066738173,-1.2649708891169655,-0.9120297018889314,blues
blues45_3,0.1755897749179129,0.5147877331382049,-0.10179976655268658,-0.6573214411931253,-0.7382747886404022,0.06991796246489294,-0.0984574859901194,-0.08847992967972533,-0.32004027224888604,0.861621617163498,0.7085563259901353,-0.7042315731036166,-0.43626678522391216,-1.3076327751239811,-0.933347331903182,blues
blues45_4,0.1755897749179129,0.5613702240174541,-0.172533730320024,-0.6592645154247462,-0.7537411604270499,0.03165069063326431,-0.14890383322713185,-0.08149058589906094,-0.3494267593341318,0.970935424105772,0.7372653711431904,-0.701902613918228,-0.4362294173556033,-1.2388446178413512,-0.9296322053410819,blues
blues45_5,0.1755897749179129,0.5549156795689186,-0.15037996546733712,-0.6734615068067796,-0.7805402832094507,-0.006099349897836309,-0.20474076129149865,-0.11855528776622115,-0.41303511824122224,1.0650662506778505,0.8610370279751234,-0.7056679478293281,-0.43645213013215794,-1.2669551628847335,-0.9202572650565962,blues
blues45_6,0.1755897749179129,0.4432820813108667,-0.05092337502027227,-0.6672689743491362,-0.7679577916264405,0.1062781013502019,-0.09222493411630912,-0.08742093819780633,-0.31076204301486415,0.6610388506919106,0.589085549449723,-0.7068869272369916,-0.43632757430187935,-1.4111457233425544,-0.954553228748886,blues
blues45_7,0.1755897749179129,0.5865843498015256,-0.09572061482133522,-0.5082328788699552,-0.6942469194037634,0.07834333685329081,-0.1287072582693852,-0.00884377023942897,-0.3450463844662693,1.304659221847238,0.8978093628564889,-0.6891032392110821,-0.43554126900458534,-1.0576142803851933,-0.8582620087298082,blues
blues46_0,-0.01913197084341754,0.17094482013385312,0.13652130072903937,-0.4070138430774792,-0.5022184291577766,0.24458462050726784,0.050057553621016986,0.08032331253813776,-0.19058028196161325,0.28747321970605433,0.3440582299967929,-0.6352093849987585,-0.43011941719230123,-0.9984167796467759,-0.7803032041827745,blues
blues46_1,-0.01913197084341754,0.2844398705067346,0.10075786718275115,-0.5167358028418466,-0.5585115505162705,0.148521933917813,-0.03388896167142394,-0.07153606596902458,-0.24824132658506157,0.4153223789982915,0.47234905246961173,-0.6528561371224705,-0.43111627240720996,-1.19717486871822,-0.8442340876650165,blues
blues46_2,-0.01913197084341754,0.4342860209000498,0.04587779333164148,-0.31174281778452795,-0.49490807074485155,0.3423431358028306,0.05100366973656903,0.22625233874655096,-0.17609738322461063,0.8087843742404616,0.7712187540558739,-0.6393495353953796,-0.4311311565486001,-0.9560856059343882,-0.7678466266375814,blues
blues46_3,-0.01913197084341754,0.19491195905173478,0.03599818631749815,-0.30013523079631177,-0.44018581988480443,0.24163656312666823,0.15063404439726016,0.18664605732278766,-0.013908713858789657,0.677763404425832,0.6605899390773557,-0.6344823924853925,-0.43224344080903554,-0.8449662749393717,-0.7454419498993857,blues
blues46_4,-0.01913197084341754,0.05167286010663577,0.21651557324165782,-0.41310936579621266,-0.5127972024232488,0.22286540017708786,0.11356623753777158,0.06189686075274915,-0.07754356751361459,0.6516376089822995,0.5445034084363652,-0.6471248605800054,-0.43163988314934865,-1.0384329672967665,-0.7767707218556062,blues
blues46_5,-0.01913197084341754,-0.37274361412944457,0.237987468640343,-0.28551093301239794,-0.3480541513548062,0.26504562242621876,0.1035755768575635,0.18961123347215816,0.04770324634735138,0.9047343517418815,0.8658671332896352,-0.6190997968763153,-0.42677039190153987,-0.8585254790191201,-0.5879607586593798,blues
blues46_6,-0.01913197084341754,0.4182857310683829,-0.04782638472565726,-0.19295448779978433,-0.15676587285385354,0.3752188169236742,0.36599398023380453,0.2575984866113514,0.23835731745140637,0.4023023864878819,0.5258554463418148,-0.5835650613622578,-0.4228423568636928,-0.7880837602633505,-0.5785034150289143,blues
blues46_7,-0.01913197084341754,0.33329399799884923,0.13737705836927278,-0.4965152948830332,-0.5747997162824356,0.1265231557299953,0.006586308076087409,-0.0069375855719759965,-0.14904535895162926,0.4744964742824486,0.5433882130039728,-0.6431098112816451,-0.43173342266985604,-1.0334722828773468,-0.8097134969579334,blues
blues47_0,0.8972056562687253,0.41527461397986987,-0.29543758718453034,-0.08349534314403276,-0.391035319592312,0.3158938627089401,0.08132817374823643,0.4005623366703917,-0.040339879530828036,0.7869124237584247,0.772966885726489,-0.6039725435921074,-0.43136874737897557,-0.5585694277914993,-0.697315501209689,blues
blues47_1,0.8972056562687253,0.34472160329381507,-0.1962297346207908,-0.1564586930749631,-0.4808125785570118,0.2623747771494771,0.002737858275339643,0.33236328523481584,-0.13431594524686485,0.9350081251605421,0.8131008881222891,-0.6305745686783423,-0.43390440635915256,-0.5929635064328145,-0.6575242659105007,blues
blues47_2,-1.435290121834912,0.3922024923737696,-0.17942129682443794,-0.3138555220626352,-0.5946591490593522,0.1507808032055219,-0.10726721961140184,0.24510238712470495,-0.23876757302216348,0.9396632084510189,0.7020393951174665,-0.6596689917119607,-0.43408861173118996,-0.633641118672063,-0.7049108707254301,blues
blues47_3,0.8972056562687253,0.3295658907186156,-0.09025315285355219,-0.32416910667316523,-0.4614074086452291,0.20578496052069575,-0.030363987552603264,0.17880952035658843,-0.10104163509838777,0.7769786929778789,0.8366873086728653,-0.6547964663823577,-0.4331959745051419,-0.7728709947104602,-0.6831805302383159,blues
blues47_4,0.1755897749179129,0.21661424618751093,-0.09220947160323568,-0.3743023493622275,-0.5292151287320237,0.09493918900345547,-0.10264031563078843,0.08201769890920804,-0.23653176574225343,0.6202833028716338,0.6015583087761314,-0.6649994877564407,-0.43329997079957444,-0.8347141938059023,-0.6682526130456308,blues
blues47_5,0.6299405150276839,0.12891297789252176,-0.10784214694204862,-0.3464832055588486,-0.6083071386901484,0.18246982988683266,-0.08713549853868632,0.16504263109164408,-0.2829960759745153,0.7531803489051667,0.6420532309839336,-0.6466217805161594,-0.43276791468930076,-0.8069343610571481,-0.7569906174785974,blues
blues47_6,0.6299405150276839,0.2201902347779657,-0.19102017999573143,-0.2699583934579316,-0.47760226427871677,0.1890693930956757,-0.04853476955115703,0.2038017193298737,-0.21560742492716706,0.6833425389586021,0.6767106361602144,-0.6235652778245819,-0.42943699155932613,-0.7735324192997187,-0.7156676342880192,blues
blues47_7,0.8972056562687253,0.325207900018475,-0.044454243896406336,-0.23464552384014362,-0.42359414366980147,0.30119778317175816,0.06212525424831908,0.23747764845489192,-0.09238783078837708,0.9578412115709619,0.8357978833229909,-0.6241591205926926,-0.4284570905765099,-0.649184596519579,-0.6530790361019362,blues
blues48_0,-0.19615173971735408,0.4674429465010329,-0.4657381461753663,0.008779843510433408,-0.3068171214779403,0.1312927065566322,-0.06754476393836599,0.20274272784795325,-0.1249688925213672,0.7422070880172565,1.04146796396511,-0.4949667772704708,-0.40854687237556064,-0.08697369565193211,-0.3754218232374201,blues
blues48_1,-0.19615173971735408,0.40213690114875467,-0.4968346099242489,-0.0502467345513829,-0.3714530440201485,0.0313302609768131,-0.19688003351502634,0.11717621610891267,-0.26807636205015034,0.6934916041706615,0.9077813412188935,-0.5453719631144964,-0.4265199143733295,-0.10648572103498727,-0.39089865729576584,blues
blues48_2,-0.01913197084341754,0.5424981690073247,-0.4207215690910058,-0.33244065902854864,-0.594554136852413,-0.029084472846040398,-0.2235695331566527,-0.028541011803119565,-0.34800101370321224,0.7926723797757169,0.8756137263559126,-0.6107425276838381,-0.4316716778723553,-0.6706808956704008,-0.7247876647827747,blues
blues48_3,-0.19615173971735408,0.6012904767537565,-0.4577282720383363,0.0576630537882864,-0.3050999962555759,-0.05236854531383106,-0.20367143904080334,0.10256213365843407,-0.252111278028334,0.7775536426730386,0.9557443048265751,-0.5676113543167027,-0.42828399733648786,0.09326450492034302,-0.3188040218791545,blues
blues48_4,0.1755897749179129,0.48131964919807746,-0.45791631710924907,-0.12437052881085651,-0.400448144031877,-0.08200034083839984,-0.29260140961761794,0.05744909652868931,-0.32771784105418844,0.8591367410597323,1.0282032952160265,-0.5749353914460981,-0.4229133277202649,-0.22917998234198392,-0.4124446436405031,blues
blues48_5,-0.01913197084341754,0.37982933992647533,-0.37558096824191733,-0.08459523990262947,-0.440204741565744,-0.0950552872039091,-0.26596705296149287,-0.001219031569613593,-0.36255116764036566,0.7727551919012785,0.8069905260670218,-0.5564382361425083,-0.42281321239801406,-0.0975564890800306,-0.45297255525166474,blues
blues48_6,-0.01913197084341754,0.4674324435918143,-0.5060363568570019,0.17501578588369407,-0.19121475607084173,0.044996427554321546,-0.16604473446835133,0.23260628763806435,-0.1580311947853042,0.9253572616190444,1.125437915400411,-0.5068697828713246,-0.4166531594178544,0.1666826343277636,-0.21975735021718695,blues
blues48_7,-0.01913197084341754,0.4772307413569163,-0.43156090227803173,0.09418389583069608,-0.2619406762669924,0.07654789568494418,-0.058804488530003196,0.27602493839673653,-0.0686693924275708,0.7926276825561891,0.9415053741159704,-0.4975979348064166,-0.4093957049126752,0.12832000815091332,-0.299417207545151,blues
blues49_0,0.1755897749179129,-0.4074086750963496,1.0026019827752566,-1.0057524666523159,-0.7838076055732358,-0.5556673176319726,-0.6683752045126556,-0.9055977571282973,-0.557525587289326,1.4097046676767826,0.8999010816178658,-0.721039018992043,-0.43270069452379867,-0.9861804247455388,-0.6414604875354347,blues
blues49_1,-1.966349428456722,-0.54461914637898,1.0006854483711216,-1.3444744046909518,-1.0386841295937972,-0.7658059769598777,-0.809165598133607,-1.189619272578926,-0.8747320883919748,0.4085167049961371,0.16082137263134513,-0.7470101121081257,-0.4354182182986881,-1.5295407248193886,-0.9859827918177055,blues
blues49_2,0.1755897749179129,-0.4627437924251409,0.610537989111603,-1.251130894613074,-0.9429311353814853,-0.6578723488645998,-0.6890675952752653,-1.0966398204664531,-0.7078034317131787,0.5487922045690634,0.3271669666898752,-0.7416885828858782,-0.43580633934464535,-1.3698066865140492,-0.873763161162614,blues
blues49_3,-0.01913197084341754,-0.2333291187302234,0.728007930996769,-1.2361889971560776,-0.8898560336957458,-0.6354811282586537,-0.6614496890226939,-1.0614813032667483,-0.654422736919788,0.7650462059403613,0.47173831867589394,-0.7320369818035928,-0.4350614524940323,-1.380720192236775,-0.8603212833438083,blues
blues49_4,0.1755897749179129,-0.05487980839162434,0.5702231901404198,-1.113055357961169,-0.8469153516788686,-0.5224302260744261,-0.45590521597791284,-0.8003340038255653,-0.4425096865775805,1.0190585430632466,0.9032949625321743,-0.7404263219635838,-0.43650514950982977,-1.311601322659517,-0.8739622634057969,blues
